turn,intersection,org,dst,length
26413,26410,2647,16802,25.811789703849406
26414,26410,2647,3171,25.18775013100717
39772,39771,8681,9935,10.766382990790241
39773,39771,8756,9935,9.392338566000424
39775,39774,9954,9059,4.766915378207399
39777,39776,8773,7807,11.375282431129166
39778,39776,9073,7807,12.734823843037328
39780,39779,8623,9545,11.210182753234898
39782,39781,13416,8781,8.062659682721959
39784,39783,8780,13417,2.7371132408367655
40634,40633,8144,10199,11.821782176779474
40635,40633,8144,10481,16.45851207958199
40637,40636,10202,8145,22.135877563745275
40638,40636,10202,10487,17.867843026968288
40949,40948,9615,8198,16.9452626487703
40950,40948,9863,8198,21.913926972387912
40952,40951,8198,8197,10.978506607474682
40953,40951,8198,11101,16.751119188786824
40955,40954,10045,11122,4.656913210554782
41114,41113,9687,8201,8.728335363680605
41115,41113,9687,9870,7.2702970295208935
41117,41116,1031,1032,21.694537790967143
41118,41116,1031,12832,7.110493648363674
41119,41116,1031,12844,19.780212855382345
41120,41116,12830,12832,20.123860992711826
41121,41116,12843,12844,18.609928428284206
41126,41125,9289,8202,14.631266919892044
41127,41125,9660,8202,16.266664800927927
41129,41128,12834,12835,13.008210555270542
41130,41128,12834,13189,8.873317831899023
41132,41131,12839,12840,24.92897948203571
41134,41133,12837,9645,10.445487883837247
41135,41133,12837,12838,11.21352666069022
41137,41136,12847,12079,6.689104764817909
41139,41138,12078,12846,4.950824554635798
41322,41321,745,750,10.931434342985138
41323,41321,745,10187,24.10856506550725
41326,41321,749,750,24.175107373620598
41327,41321,13246,10187,24.39648136598639
71151,41321,13246,746,18.050334751158644
71152,41321,745,746,27.276370853369365
41614,41613,9941,13235,27.9738744299626
41615,41613,9941,13238,22.79983986118776
41616,41613,17007,13235,22.361296928959387
41617,41613,17007,13238,37.47237032927563
41619,41618,9762,8259,34.962434524589206
41620,41618,9762,9956,27.97540395173179
41621,41618,13237,8259,20.01568428259416
41622,41618,13237,9956,24.042528872929484
41624,41623,8243,8242,33.333005969173456
41625,41623,8243,8260,22.891373878688484
41626,41623,8259,8242,22.559567234974963
41627,41623,8259,8260,27.788926569336308
41629,41628,8244,8243,34.05773783505719
41630,41628,8244,9942,26.554178952384365
41631,41628,8261,8243,21.941716577433873
41632,41628,8261,9942,28.27622223956364
41634,41633,8245,8244,34.00191240500158
41635,41633,8245,8262,25.27751651754537
41636,41633,9943,8244,22.560617112582698
41637,41633,9943,8262,31.340348599360087
41639,41638,8250,8251,32.77057904489944
41640,41638,8250,8263,19.785012965053372
41641,41638,8262,8251,19.818916555898912
41642,41638,8262,8263,17.231095541024146
41644,41643,8247,8246,32.90076873158243
41645,41643,8247,8264,19.00267656693599
41646,41643,8265,8246,23.993938307674004
41647,41643,8265,8264,25.44875055866713
41649,41648,8252,8253,39.51583275365107
41650,41648,8252,8265,26.26221771144997
41651,41648,8907,8253,24.57819192602707
41652,41648,8907,8265,28.52678981993257
41654,41653,8248,8247,32.25238203763069
41655,41653,8248,8267,22.720454697604207
41656,41653,8266,8247,20.295001455635752
41657,41653,8266,8267,23.619759854343773
41659,41658,8253,8254,37.741491993279794
41660,41658,8253,14913,20.696775383536362
41661,41658,8267,8254,21.907758695101236
41662,41658,8267,14913,19.994803060617723
41664,41663,14913,14914,18.0549310771229
41665,41663,14913,8889,13.64381878127488
41667,41666,8249,8248,30.565490795563726
41668,41666,8249,8268,20.05966783625182
41669,41666,8270,8248,18.086315614566455
41670,41666,8270,8268,18.969842234107265
41672,41671,8273,8271,21.81888954468111
41673,41671,8273,8274,20.273900418949427
41675,41674,10048,744,21.607609744850865
41677,41674,10048,8273,28.36642843659842
41678,41674,13414,744,37.66252166185211
41680,41674,13414,8273,29.766877983435386
71149,41674,746,744,37.295451245884415
71150,41674,746,8273,23.48629529581882
41682,41681,8282,13254,19.42543269994939
41684,41683,8279,8278,26.336734411537847
41685,41683,8279,8281,26.93845471253894
41687,41686,10049,8280,35.189711744198526
41688,41686,10049,8283,21.657700385604745
41689,41686,10074,8280,25.715272828585892
41690,41686,10074,8283,28.648761262564474
41692,41691,14914,8269,28.204429014449065
41693,41691,14914,13584,21.377165140850238
41694,41691,8285,8269,20.0262133074348
41695,41691,8285,13584,25.441224289148668
41702,41701,8286,8285,30.881971295834866
41703,41701,8292,8285,19.59299768624251
41710,41709,803,8286,31.458526455385197
41711,41709,803,8293,25.14476989352493
41712,41709,8277,8286,27.82833887258913
41713,41709,8277,8293,36.087582482588644
41715,41714,8294,8295,28.43488404629907
41716,41714,8294,8313,20.406963416816094
41717,41714,10000,8295,23.81233430878461
41718,41714,10000,8313,34.531744760378785
41730,41729,8297,8298,26.687726431504142
41731,41729,8297,10009,23.86243365599224
41732,41729,8316,8298,22.710020401063105
41733,41729,8316,10009,33.92237476161025
41745,41744,8298,8299,33.30888298971866
41746,41744,8298,10013,22.855685061485254
41747,41744,8319,8299,18.909746688179588
41748,41744,8319,10013,28.475989316667263
41755,41754,8299,8300,29.30033616464866
41756,41754,8299,8322,19.208534511498844
41757,41754,10018,8300,20.882563704841328
41758,41754,10018,8322,28.617327907299877
41765,41764,8280,8325,27.557647936485747
41766,41764,8280,10023,26.930631369384155
41767,41764,8284,8325,19.995789680989937
41768,41764,8284,10023,36.604943277660695
41770,41769,8301,8302,34.164668532244285
41771,41769,8301,8326,24.471966442541643
41772,41769,8325,8302,20.546132974564117
41773,41769,8325,8326,31.139075545870583
41874,41873,8625,13231,3.8760478066381365
41876,41875,13214,8627,2.887919957812107
41878,41877,73546,13311,0.14971611032241264
41880,41879,14064,11022,11.05341464015127
41882,41881,11023,14065,10.214260431763403
41884,41883,10203,14066,9.477943471338744
41885,41883,10203,13315,11.10208062710899
41887,41886,13419,8774,2.5852862908509455
41889,41888,11074,7808,6.550812981838758
41891,41890,7808,9492,24.970843137096747
41893,41892,14059,8338,11.258310666523098
41894,41892,13325,8338,11.67481497354365
41896,41895,8338,10719,5.202713565321302
41897,41895,8338,14063,9.486916643950066
41898,41895,10718,14063,11.375776361840307
41924,41923,8342,8344,18.87329162931134
41925,41923,8342,11120,31.63608780960752
41926,41923,10046,8344,21.156398536343854
41928,41927,8343,8346,23.528424879887318
41929,41927,8343,11229,14.8483693336785
41930,41927,11230,8346,16.805651003272963
41938,41937,8349,11095,65.62854227846931
41939,41937,8350,8144,85.54853272581687
41940,41937,8350,9845,92.51019900082484
41941,41937,9844,8144,61.74653647353096
41942,41937,9844,11095,66.9139137251626
41943,41937,11047,8144,23.542289264253522
41944,41937,11047,9845,44.640392214184146
41946,41945,14920,8345,7.202750508702803
41948,41947,9328,14920,6.101675673603268
41949,41947,9328,8349,7.101511834876394
41951,41950,8346,8350,21.10342563291636
41952,41950,8346,11096,31.39906781662798
41953,41950,8348,8350,12.528171004792743
41954,41950,8348,11096,8.518371896668873
41962,41961,10749,8352,18.70907896218805
41963,41961,13218,8352,15.96954157930322
41965,41964,8353,10758,10.601087887402336
41966,41964,8353,13217,13.52280435535465
41968,41967,13217,8354,9.902778372517897
41969,41967,13217,10766,6.206098603317981
41971,41970,8356,13229,17.48768768143203
41972,41970,10772,1297,8.85831199690779
41973,41970,10772,8355,14.344164224801753
41974,41970,10772,13229,28.19521459754519
41975,41970,13216,1297,15.585187585142794
41976,41970,13216,8355,16.39059152359703
41978,41977,8355,8357,11.734570281324578
64239,41977,8355,1298,11.038677253860701
41980,41979,13215,8358,12.667810393067725
41981,41979,13215,10832,12.718813679920986
41983,41982,13212,8359,17.97017139538362
41984,41982,13212,10837,12.90767275309134
41986,41985,8359,10816,18.65220904206176
41987,41985,8359,13214,13.878765358998288
41988,41985,10825,10816,10.138307899676338
41989,41985,10825,13214,25.58122000341627
42168,42167,8491,8492,20.12313901770402
42169,42167,8810,8490,19.457005386214195
42170,42167,8900,8490,9.563015112991597
42171,42167,8900,8492,16.491793720601166
42176,42175,8486,8487,10.463458430071125
42177,42175,8486,8489,17.286935707831624
42178,42175,8494,8487,19.41999134316324
42179,42175,8494,8489,15.490711484416055
42183,42182,8497,8498,0.0010077350394438608
42326,42325,8428,8433,42.70154016082546
42327,42325,8428,8625,41.97461031440102
42328,42325,8627,8779,36.79830173854815
42329,42325,8778,8433,58.71294580729516
42330,42325,8778,8779,19.689910412128338
42331,42325,8946,8433,18.56312717955278
42332,42325,8946,8625,43.780431530895406
42333,42325,8946,8779,46.31979400760036
42342,42341,8433,1557,11.943835727414653
42343,42341,8433,8435,19.491990849154682
42345,42344,8435,8436,20.34900842329993
42346,42344,8774,8436,25.35381945344185
42350,42349,8436,8437,32.4213781990375
42351,42349,8436,8780,27.043257267900877
42353,42352,8437,1167,10.082254878848081
42354,42352,8437,8438,13.541228733111268
42356,42355,8438,8439,28.41980972285293
42357,42355,8781,8439,33.11884662598614
42361,42360,8439,16995,48.9487872153701
42362,42360,8439,8623,18.786709823160322
42363,42360,8439,8782,41.21737025372959
42364,42360,8443,16995,32.83925226603945
42365,42360,8443,8623,59.867822008255814
42366,42360,9035,16995,46.50705446232689
42367,42360,9035,8623,34.79626104827365
42368,42360,9035,8782,31.82064638528857
42394,42393,8441,9019,9.48456061098727
42395,42393,8441,9284,17.711468922096184
42396,42393,16997,8443,24.49903949728064
42397,42393,16997,17043,16.6896182098084
42398,42393,16997,9019,27.94169858261427
42399,42393,16997,9284,26.58651407061833
42400,42393,9285,8443,26.270858288922668
42401,42393,9285,17043,26.128334810710886
42415,42414,8447,9285,6.045992712039118
42416,42414,9284,1217,7.7002948381734955
42417,42414,9284,8445,8.58959591820212
42451,42450,1513,8471,28.195994996855934
42452,42450,1513,8708,33.25160522803761
42453,42450,1513,8764,36.61270570269331
42454,42450,8469,8471,32.29084625930195
42455,42450,8469,8708,18.25436513978475
42456,42450,8469,8764,28.868637486731856
42459,42458,8765,1499,13.501569528711245
42460,42458,8765,8472,12.591513506438142
42462,42461,8472,1500,16.907815693409034
42463,42461,8472,8473,13.289768544719738
42465,42464,8473,8475,30.209383217278244
42466,42464,8473,13574,19.036414716380694
42467,42464,13233,8475,19.030067694490153
42468,42464,13233,13574,21.401308506420452
42876,42875,8466,8468,12.035803919387632
42877,42875,8466,8521,11.174942742146959
42880,42879,8468,8769,12.303755743302712
42881,42879,8468,9050,14.962359604442002
42882,42879,8520,8769,24.558394586823773
42883,42879,8520,9050,18.56157578558064
42887,42886,8456,8458,17.099965437292887
42888,42886,8456,8681,24.852835930142167
42889,42886,8459,8457,16.498231511197865
42891,42890,8458,8462,23.056680814227327
42892,42890,8458,9054,13.512884157271147
42894,42893,8460,8459,25.49453198818011
42895,42893,8460,8756,16.415342944532583
42897,42896,8462,8464,23.620474788777063
42898,42896,9059,8460,34.45776390751312
42899,42896,9059,8464,16.031336429091557
42900,42896,9059,9071,21.956057641571842
42901,42896,9072,8460,11.198761988423527
42902,42896,9072,8464,33.4781892734187
42904,42903,8464,8465,18.7976812655209
42905,42903,8464,9055,15.802832590923261
42907,42906,1373,8466,17.949387135105617
42908,42906,8465,8466,44.28639639287623
42909,42906,17003,8466,35.9162583431647
42910,42906,17003,9073,20.78738647032627
43707,43706,1353,8456,27.756379068785694
43708,43706,8454,8456,24.124355670736968
43709,43706,8454,9029,29.89243993494169
43710,43706,8457,8455,24.902063528663493
43711,43706,8457,8622,23.261018460921484
43713,43712,8450,8454,20.536357611845045
43714,43712,8455,8452,23.42893475457209
43715,43712,8805,8452,24.625353878765075
43716,43712,8805,8454,24.777540440431906
43718,43717,1208,8450,47.379934875562746
43719,43717,8448,8450,47.55114262586905
43720,43717,8452,8449,41.27255021647842
43721,43717,8784,8450,40.17045122338087
43722,43717,9026,8449,41.6615509161368
43723,43717,9026,8450,14.238764035035759
43729,43728,8449,8598,13.105634002834472
43730,43728,8449,8785,10.99758834493983
43731,43728,8597,8448,10.76111938867075
43732,43728,8597,8785,15.290866713504233
43759,43758,8475,8476,4.166839686077439
43760,43758,8475,16844,4.30700734531714
43762,43761,8476,8477,20.705698093457467
43763,43761,8710,16845,27.05510181879052
43765,43764,8477,8479,15.392869721730507
43766,43764,8711,8479,32.00178259393963
43768,43767,8479,8481,23.365522702994262
43769,43767,8679,8481,21.87888367127593
43773,43772,8481,8482,19.618756922804806
43775,43774,1707,8483,20.897387091344008
43776,43774,1707,8707,23.09506529827774
43777,43774,8482,8483,29.87754939208309
43778,43774,8482,8707,20.567401746986462
43782,43781,8483,1706,13.795594055845319
43783,43781,8483,8485,17.744876199808793
43785,43784,17181,8486,13.020355810983569
43786,43784,8485,8486,12.506549627472017
43796,43795,8499,8497,25.841225363958557
43797,43795,8499,8906,15.030841422495543
43798,43795,13584,8497,17.769151563751635
43799,43795,13584,8906,23.84679379013726
44068,44067,9050,8469,2.331925069091557
44095,44093,13585,8494,16.919618178510063
72802,44093,13585,13252,18.182381415216003
72806,44093,13251,13244,6.954120947845961
72807,44093,13251,8494,20.44280952412831
72808,44093,13585,13244,24.59648800162251
44107,44106,8471,8765,5.8122533420312
44110,44109,8708,17005,6.4111406982279755
44111,44109,8764,17004,6.699319465814092
44115,44114,8521,8770,2.971295358129317
44118,44117,8769,8773,1.0252491230451874
44124,44123,8779,8430,0.030773095520348907
44126,44125,8782,8441,2.570970913116758
44129,44128,8785,8784,18.228417091782745
44130,44128,8785,16999,25.66056002782675
44131,44128,16998,8784,24.130498886294134
44132,44128,16998,16999,19.648109385785723
44280,44279,1136,8597,10.831715511270119
44281,44279,1136,8880,18.602305152428542
44282,44279,8598,8880,9.536555285151472
44283,44279,8878,8597,8.57116495157339
44327,44326,8490,8888,28.813134710962682
44328,44326,8498,8491,21.45910460014172
44329,44326,8498,8888,28.297790734248636
44330,44326,8889,8491,28.067684554359523
44331,44326,8889,8888,20.543696436106185
44336,44335,8445,8878,8.075198657140788
44337,44335,8880,8447,8.020538632456168
44356,44355,8888,8907,10.515661519717185
44359,44358,8489,13585,14.182904286666632
44360,44358,8489,8810,13.256462385615126
44361,44358,8492,13585,7.565806196776889
44388,44387,8197,9288,31.425686785419533
44389,44387,8197,9615,21.220996989865156
44390,44387,17002,9288,27.174555401987522
44391,44387,17002,9615,26.260359455523243
44393,44392,9288,9627,22.29081287647529
44394,44392,9288,9865,30.591611808241268
44395,44392,16994,9627,23.359217553563024
44396,44392,16994,9865,18.600137404078534
44400,44399,9645,9289,18.265977359145133
44401,44399,9645,9646,21.484850924208693
44402,44399,9865,9289,26.229139994839304
44403,44399,9865,9646,16.998710108881134
44407,44406,9925,9926,5.583616959596074
44408,44406,9933,9927,3.434629792021621
44410,44409,17001,9290,19.70526042517846
44411,44409,17001,9600,24.07648926640369
44412,44409,9866,9290,33.127655217531434
44413,44409,9866,9600,21.742360433047306
44417,44416,9291,9863,23.5570679884879
44418,44416,9291,9867,31.62577626411474
44419,44416,9853,9863,25.92635188490736
44420,44416,9853,9867,18.753091761657977
44424,44423,9867,9616,6.580929045288742
44425,44423,9867,9866,9.624384398731168
44427,44426,9627,9291,20.90684688635497
44428,44426,9627,9628,31.128655492140393
44429,44426,9868,9291,29.099418889163182
44430,44426,9868,9628,21.462867607066453
44434,44433,9646,9647,23.78468456902091
44435,44433,9646,9868,20.133853516190047
44436,44433,9869,9647,19.439139884379898
44437,44433,9869,9868,31.148650567582838
44441,44440,9292,9660,23.467282576758787
44442,44440,9292,9869,30.39598877535124
44443,44440,9661,9660,26.476598745632018
44444,44440,9661,9869,19.827457916879986
44448,44447,9293,9601,18.245305868508012
44449,44447,9293,9871,26.24623877229692
44450,44447,9600,9601,27.167901127372687
44451,44447,9600,9871,18.12500986332616
44455,44454,9616,9873,25.576261304528916
44456,44454,9871,9873,30.243302975520315
44458,44457,9672,9292,15.221895457812701
44459,44457,9672,9673,19.66952187822062
44460,44457,9870,9292,21.93479966113789
44461,44457,9870,9673,13.81828530037376
44465,44464,9628,9853,18.52818339489767
44466,44464,9628,9874,25.19238764163774
44467,44464,9629,9853,31.09814822995761
44468,44464,9629,9874,13.820383603860634
44469,44464,9873,9853,19.65319118921585
44470,44464,9873,9874,42.85512039405225
44474,44473,9647,9294,18.344878839714667
44475,44473,9647,9648,26.504387100909153
44476,44473,9874,9294,29.68500615227582
44477,44473,9874,9648,20.884899639522576
44481,44480,9294,9661,20.199398835499654
44482,44480,9294,9902,29.06236510514868
44483,44480,9662,9661,29.699100254013644
44484,44480,9662,9902,22.53194791343577
44488,44487,9673,9296,21.653086504979033
44489,44487,9673,9674,28.981023943745598
44490,44487,9902,9296,30.3433418249744
44491,44487,9902,9674,18.601785758474342
44495,44494,9296,9297,28.628704874121684
44496,44494,9296,9687,24.25497388445145
44497,44494,9688,9297,15.310446015876895
44498,44494,9688,9687,27.357359758972667
44502,44501,9297,9298,21.647502201041217
44503,44501,9297,9698,14.837519372187185
44507,44506,9601,9299,16.59427839607277
44508,44506,9601,9602,27.242507279554513
44511,44510,9300,9629,21.02655571845617
44512,44510,9630,9629,19.35404483451208
44516,44515,9301,9300,25.246093750110642
44517,44515,9301,9649,14.743775066973722
44518,44515,9648,9300,22.74326638570693
44519,44515,9648,9649,26.85976485955523
44523,44522,9302,9301,28.265624999984006
44524,44522,9302,9662,14.839122376107753
44525,44522,9663,9301,23.955203526262963
44526,44522,9663,9662,16.508091003702518
44530,44529,9303,9302,29.294855919658907
44531,44529,9303,9675,19.182887813306767
44532,44529,9674,9302,21.095373455089394
44533,44529,9674,9675,27.87467211500647
44537,44536,9304,9303,22.862364156851616
44538,44536,9304,9688,15.114593066828107
44539,44536,9689,9303,12.845044553283914
44540,44536,9689,9688,21.197710290550756
44544,44543,9305,9304,26.896484374994916
44545,44543,9305,9699,19.732210556461
44546,44543,9698,9304,21.232777745165723
44547,44543,9698,9699,21.773144903914393
44549,44548,9306,9305,33.74210359447538
44550,44548,9306,9707,24.45294661101566
44551,44548,9706,9305,17.94959055693117
44552,44548,9706,9707,23.98334611504699
44556,44555,17028,9306,9.04412888372501
44557,44555,17028,9717,12.748346922361796
44558,44555,9718,9306,22.086746035776887
44559,44555,9718,17027,11.614108794671841
44564,44563,9307,9308,32.35439685668293
44565,44563,9307,9552,21.44111957430902
44566,44563,9553,9308,18.43485124719859
44567,44563,9553,9552,24.73239590891584
44571,44570,9308,9309,18.325576392488617
44572,44570,9308,9574,20.569368289597378
44573,44570,9573,9309,16.583382056320392
44574,44570,9573,9574,29.585121467011284
44578,44577,9309,9310,24.24649120198033
44579,44577,9309,9586,19.241577215878305
44580,44577,9587,9310,21.368357043211958
44581,44577,9587,9586,30.210888615506757
44583,44582,9310,9311,23.45658519130036
44584,44582,9310,9603,19.353953686889334
44585,44582,9602,9311,16.64929366269733
44586,44582,9602,9603,24.520510631802313
44590,44589,9311,9312,23.19238527308757
44591,44589,9617,9312,17.556032022421594
44593,44592,9312,9313,30.790677672172745
44594,44592,9312,9630,20.784744715909937
44595,44592,9632,9313,16.44080915873828
44596,44592,9632,9630,22.891009313298206
44600,44599,9313,9650,15.646625588753208
44601,44599,9649,9650,17.5921073331404
44605,44604,9664,9314,9.140726630944036
44606,44604,9664,9663,13.222880486052619
44610,44609,9314,9315,30.826892843581938
44611,44609,9314,9676,21.24950880726744
44612,44609,9675,9315,21.71222845437573
44613,44609,9675,9676,28.771144731749246
44617,44616,9315,9316,24.506383378978597
44618,44616,9315,9689,17.29769078648971
44619,44616,9690,9316,12.693642166379968
44620,44616,9690,9689,21.761875587621358
44624,44623,9316,9317,23.87194545238655
44625,44623,9316,9700,17.93957509742171
44626,44623,9699,9317,17.31639601151893
44627,44623,9699,9700,19.797348919384063
44629,44628,9317,9318,37.26679742657675
44630,44628,9317,9708,26.62328455402388
44631,44628,9707,9318,22.0431640473253
44632,44628,9707,9708,32.85986637652201
44636,44635,9318,9319,31.684845350290956
44637,44635,9318,9718,26.73506401695983
44638,44635,9318,9719,17.005539642314655
44639,44635,9717,9319,25.863945563371544
44640,44635,9717,9719,20.098537407824043
44641,44635,9720,9319,17.927699943097057
44642,44635,9720,9718,18.86774709739365
44648,44647,9907,17011,21.241825501536233
44649,44647,17010,9906,19.0343639851808
44650,44647,10156,9320,36.259539998422255
44651,44647,10156,17011,17.68560821950179
44652,44647,10156,9906,6.563751926749795
44653,44647,10156,17013,31.436040335692645
44654,44647,10158,9320,15.083662494389081
44655,44647,10158,17013,23.789743085652436
44659,44658,9320,9321,14.9576103171358
44660,44658,9320,9734,16.489094848258528
44661,44658,9733,9321,6.28120024662794
44662,44658,9733,9734,17.03901409477087
44666,44665,9322,9323,23.867905684664162
44667,44665,9322,9754,18.240584866311195
44668,44665,17016,9323,18.459776581298858
44669,44665,17016,9754,24.15568228814472
44673,44672,9323,9324,27.876646217768272
44674,44672,9323,16794,21.01108007155369
44675,44672,9770,9324,16.75935138397195
44676,44672,9770,16794,23.370914094126615
44680,44679,9324,2716,25.687208230746844
44681,44679,9324,9771,12.897733477585465
44682,44679,16795,2716,19.513827657967184
44683,44679,16795,9771,19.232502926779024
44687,44686,9325,9326,25.183670406952405
44688,44686,9325,9823,17.916358007657646
44689,44686,9822,9326,18.53010337612867
44690,44686,9822,9823,22.351029162334857
44694,44693,1323,1326,33.476024671919745
44695,44693,1323,9327,29.738792772609624
44696,44693,1323,9831,10.751349639149714
44697,44693,1325,1324,33.086470938548366
44698,44693,1325,9327,16.646501205664432
44699,44693,1325,9831,31.797202522740577
44700,44693,9326,1324,11.986838940115046
44701,44693,9326,1326,26.473867899978405
44702,44693,9326,9327,27.051768807566575
44703,44693,9326,9831,19.72736199243916
44704,44693,9830,1324,24.528611738804422
44705,44693,9830,1326,11.488364470870243
44706,44693,9830,9327,15.782480436219338
44707,44693,9830,9831,26.190374039453285
44711,44710,9824,9825,20.14863006113639
44712,44710,9824,9826,13.455082791738203
44713,44710,16804,9825,16.468106014743835
44714,44710,16804,9826,22.461987817188795
44718,44717,9823,9824,14.650650993913505
44719,44717,9823,16803,10.181504324437277
44720,44717,9835,9824,9.953561387838867
44721,44717,9835,16803,15.336991244945047
44725,44724,9826,9827,23.084212684682075
44726,44724,9826,9829,16.304140567903804
44727,44724,9828,9827,16.68002966157711
44728,44724,9828,9829,24.47363281393377
44732,44731,9829,9830,18.67834491719058
44733,44731,9829,9835,12.459975649019926
44734,44731,9836,9830,18.294058958597684
44735,44731,9836,9835,23.796399732323774
44739,44738,9329,9328,19.654324158895097
44740,44738,9329,9546,22.298898482377908
44741,44738,9547,9328,14.99360362778009
44742,44738,9547,9546,30.940046359313715
44744,44743,9330,9329,18.670660759755204
44745,44743,9330,9565,19.84866374364856
44747,44746,9331,9330,28.20756878969243
44748,44746,9331,9553,19.198289757391446
44749,44746,9555,9330,17.15745292763174
44750,44746,9555,9553,25.060443964265474
44754,44753,9332,9331,23.072345185524238
44755,44753,9332,9575,15.80885915461713
44756,44753,9574,9331,16.620664763512274
44757,44753,9574,9575,23.74897688845373
44759,44758,9333,9332,31.96709578871885
44760,44758,9333,9587,22.8594079802224
44761,44758,9588,9332,20.865323017196342
44762,44758,9588,9587,24.638966529947908
44766,44765,9334,9333,24.782818973100774
44767,44765,9334,9604,21.719546401149888
44768,44765,9603,9333,17.38234115419787
44769,44765,9603,9604,30.143259126948678
44773,44772,9335,9334,28.36505446145229
44774,44772,9335,9617,19.82427077376117
44775,44772,9618,9334,26.232406960589042
44776,44772,9618,9617,32.43177573861782
44780,44779,9336,9335,32.728605712899395
44781,44779,9336,9632,18.022003877769954
44782,44779,9633,9335,22.61863724942845
44783,44779,9633,9632,25.81829950941481
44787,44786,9337,9336,23.141325568999886
44788,44786,9337,9651,16.00045901705099
44789,44786,9650,9336,17.966033054404456
44790,44786,9650,9651,25.114157510359014
44794,44793,9338,9337,31.768553286073406
44795,44793,9338,9664,13.393937620873466
44796,44793,9665,9337,15.720638100572883
44797,44793,9665,9664,26.215638605541443
44801,44800,9339,9338,26.45480277151974
44802,44800,9339,9678,16.838061405291867
44803,44800,9676,9338,20.657629202651073
44804,44800,9676,9678,29.737846544846715
44808,44807,9340,9339,26.954101562612617
44809,44807,9340,9690,15.36898763146764
44810,44807,9691,9339,15.1854475513147
44811,44807,9691,9690,19.969136638243345
44815,44814,9341,9340,25.38505864498343
44816,44814,9341,9701,17.457876736163726
44817,44814,9700,9340,19.988136464002032
44818,44814,9700,9701,25.021743760938065
44822,44821,9342,9341,31.53678709151688
44823,44821,9342,9710,22.271098156428497
44824,44821,9708,9341,19.35868738750427
44825,44821,9708,9710,26.983732548496814
44829,44828,9343,9342,30.72833794833202
44830,44828,9343,9720,18.76172522445098
44831,44828,9343,9721,22.83532176269046
44832,44828,9719,9342,17.132648877864817
44833,44828,9719,9721,21.71333778017901
44834,44828,9722,9342,22.101308642908847
44835,44828,9722,9720,22.027425887166178
44839,44838,9345,9344,20.99219021997519
44840,44838,9345,9735,16.796923262087137
44841,44838,9734,9344,17.694263860216473
44842,44838,9734,9735,26.81900428695074
44846,44845,9346,9345,31.102081289431293
44847,44845,9346,9753,25.439729285220675
44848,44845,9751,9345,15.550406581359606
44849,44845,9751,9753,23.95055134603886
44853,44852,9877,9862,14.834279765327373
44854,44852,9919,9861,15.194397266722184
44855,44852,10151,1052,19.959413643390306
44856,44852,10151,9861,19.151559921985765
44857,44852,10151,9862,5.150227992951445
44859,44858,9755,9346,16.20361863072858
44860,44858,9755,9756,18.030777158124828
44863,44862,9348,9347,23.908622312945585
44864,44862,9348,9772,17.89392202022826
44865,44862,9771,9347,14.269374628317822
44866,44862,9771,9772,18.0494621601944
44870,44869,1053,9348,24.315641765263038
44871,44869,1053,9779,18.97168709869947
44872,44869,16796,9348,15.570974404372299
44873,44869,16796,9779,19.880072670862816
44878,44877,9350,9349,35.252615655346645
44879,44877,9350,16799,27.629803971743648
44880,44877,9795,9349,23.5508375703277
44881,44877,9795,16799,30.921137414420194
44885,44884,9351,9350,27.692655336306622
44886,44884,9351,9809,17.734771249891956
44887,44884,16800,9350,21.34364587159251
44888,44884,16800,9809,22.889976919997885
44892,44891,9352,9351,25.613782754858818
44893,44891,9352,16801,21.74100619784921
44894,44891,9810,9351,17.91472828161448
44895,44891,9810,16801,26.81509457043886
44899,44898,9353,9352,30.156002438330095
44900,44898,9353,9818,21.83029801982037
44901,44898,16802,9352,19.524216383888476
44902,44898,16802,9818,26.81425904882965
44906,44905,1324,9353,26.116007572101438
44907,44905,1324,9822,7.389545371790853
44908,44905,9354,1323,11.854924716045499
44909,44905,9354,9353,27.39284266204542
44910,44905,9354,9822,18.040212889689798
44911,44905,9821,1323,21.778156285476385
44912,44905,9821,9353,18.4307438124587
44913,44905,9821,9822,23.315214725387776
44917,44916,9355,9354,27.850077955521645
44918,44916,9355,9832,21.538860833466902
44919,44916,9831,9354,18.106555617288855
44920,44916,9831,9832,25.866909434328846
44924,44923,9358,9356,23.56091495343469
44925,44923,9358,9588,17.17856348875116
44926,44923,9589,9356,15.917211021391214
44927,44923,9589,9588,24.871330680065846
44931,44930,9359,9358,23.97852108556351
44932,44930,9359,9605,19.827592334630843
44933,44930,9604,9358,14.443462667626562
44934,44930,9604,9605,24.269438409718756
44938,44937,9360,9359,25.832978098341417
44939,44937,9360,9618,19.623636826397195
44940,44937,9619,9359,19.28521359849688
44941,44937,9619,9618,25.128878654186327
44945,44944,9364,9362,32.46924418937013
44946,44944,9364,9665,20.712193275876466
44947,44944,9666,9362,23.123559603378567
44948,44944,9666,9665,30.022629047047136
44952,44951,9365,9364,25.27296186178132
44953,44951,9365,9679,16.539837159199177
44954,44951,9678,9364,19.56369312741533
44955,44951,9678,9679,29.190923905855346
44959,44958,9366,9365,26.927521419747084
44960,44958,9366,9691,18.918740490872302
44961,44958,9692,9365,16.253808065188426
44962,44958,9692,9691,27.279230513944466
44966,44965,9367,9366,23.2058408178897
44967,44965,9367,9702,16.58424569803281
44968,44965,9701,9366,16.817723223685597
44969,44965,9701,9702,22.59527587382646
